x
4.4449737112399
3.63393274818903
3.84675875498346
2.76586317428825
322.084556224017
1228.59427732248
176.098980411693
1389.1103342051
4.09085616628945
4.07488083092882
2.96966484705474
2.96283578844402
3.82307636729547
3.64325977528174
